id,docid,type,eid1,eid2,entity1,entity2,is_correct,category,expectation
350128,overlappingpdfs.138578.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138578.pdf.task_29_137_138,TAXON_DOC_overlappingpdfs.138578.pdf.task_29_170_170,gosseletia triquetra,cyrtodontidae,,1,0.993
517858,overlappingpdfs.132112.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132112.pdf.task_1026_15_16,TAXON_DOC_overlappingpdfs.132112.pdf.task_1026_18_18,diorocetus hiatus,parietobalaena,,1,1
555097,overlappingpdfs.133414.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133414.pdf.task_28_2_2,TAXON_DOC_overlappingpdfs.133414.pdf.task_28_4_4,pseudocossus,palaeontinidae,t,1,0.996
372691,overlappingpdfs.138465.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138465.pdf.task_36_54_55,TAXON_DOC_overlappingpdfs.138465.pdf.task_36_21_21,heteroschizodus macomoides,schizodus,,1,1
460267,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_164_164,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_149_149,baissodidae,aleyrodoidea,,1,0.996
473860,overlappingpdfs.138385.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138385.pdf.task_2755_17_17,TAXON_DOC_overlappingpdfs.138385.pdf.task_2755_1_1,zalambdalestidae,endotherioidea,f,1,1
452800,overlappingpdfs.132765.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132765.pdf.task_498_0_1,TAXON_DOC_overlappingpdfs.132765.pdf.task_498_5_5,cyclotosaurus,capitosauridae,,1,1
357830,overlappingpdfs.136141.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.136141.pdf.task_337_17_17,TAXON_DOC_overlappingpdfs.136141.pdf.task_337_13_13,cleiocrinus,merocrinidae,f,1,1
352312,overlappingpdfs.132944.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132944.pdf.task_303_14_14,TAXON_DOC_overlappingpdfs.132944.pdf.task_303_12_12,mygalomorphae,araneae,f,1,1
424263,overlappingpdfs.132216.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132216.pdf.task_672_39_40,TAXON_DOC_overlappingpdfs.132216.pdf.task_672_19_19,orodromeus makelai,fruitadens,,1,0.993
442828,overlappingpdfs.138388.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138388.pdf.task_3882_75_75,TAXON_DOC_overlappingpdfs.138388.pdf.task_3882_171_171,glyphiodontidae,gymnotoidei,,1,0.998
400806,overlappingpdfs.136337.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.136337.pdf.task_16_5_5,TAXON_DOC_overlappingpdfs.136337.pdf.task_16_3_3,toxeumorphorida,hyolitha,,1,0.998
377476,overlappingpdfs.132725.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132725.pdf.task_281_0_1,TAXON_DOC_overlappingpdfs.132725.pdf.task_281_13_13,neogaeornis wetzeli,chile,f,1,1
449705,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_236_236,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_18_18,cretabythus,cercopionidae,,1,0.918
430693,overlappingpdfs.132254.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132254.pdf.task_363_6_6,TAXON_DOC_overlappingpdfs.132254.pdf.task_363_4_4,curculionoidea,coleoptera,,1,0.997
394715,overlappingpdfs.136450.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.136450.pdf.task_711_22_22,TAXON_DOC_overlappingpdfs.136450.pdf.task_711_8_8,holcocrinus,eupachycnnidae,f,1,0.996
353666,overlappingpdfs.132980.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132980.pdf.task_244_123_123,TAXON_DOC_overlappingpdfs.132980.pdf.task_244_40_40,pachygenelus,tritylodontidae,,1,1
531627,overlappingpdfs.131885.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.131885.pdf.task_505_38_38,TAXON_DOC_overlappingpdfs.131885.pdf.task_505_42_42,cypricardella,palaeosolen,f,1,0.996
423466,overlappingpdfs.132348.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132348.pdf.task_1547_7_8,TAXON_DOC_overlappingpdfs.132348.pdf.task_1547_9_9,dardanus substriatiformis,dromia,,1,0.995
545125,overlappingpdfs.132503.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132503.pdf.task_365_84_85,TAXON_DOC_overlappingpdfs.132503.pdf.task_365_71_71,tapejara imperator,tupuxuara,,1,0.91
420027,overlappingpdfs.133097.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133097.pdf.task_921_22_23,TAXON_DOC_overlappingpdfs.133097.pdf.task_921_20_20,toliapina vinealis,uintasoricinae,,1,0.996
466350,overlappingpdfs.138834.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138834.pdf.task_1695_6_7,TAXON_DOC_overlappingpdfs.138834.pdf.task_1695_9_9,hylaeochampsa vectiana,bernissartia,,1,1
392176,overlappingpdfs.132659.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132659.pdf.task_22_20_21,TAXON_DOC_overlappingpdfs.132659.pdf.task_22_18_18,sinopterus dongi,tapejara,f,1,1
467432,overlappingpdfs.132663.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132663.pdf.task_406_0_0,TAXON_DOC_overlappingpdfs.132663.pdf.task_406_6_6,acrorhizodus,acrodontidae,f,1,1
576152,overlappingpdfs.133101.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133101.pdf.task_442_13_14,TAXON_DOC_overlappingpdfs.133101.pdf.task_442_11_11,barinya wangala,myrmecobius,,1,1
385845,overlappingpdfs.138761.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138761.pdf.task_28_123_124,TAXON_DOC_overlappingpdfs.138761.pdf.task_28_75_75,ichthyornis dispar,ichthyornithes,,1,1
385981,overlappingpdfs.138761.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138761.pdf.task_6117_6_7,TAXON_DOC_overlappingpdfs.138761.pdf.task_6117_0_0,apsaravis ukhaana,neuquenornis,,1,1
466605,overlappingpdfs.138531.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138531.pdf.task_173_3_3,TAXON_DOC_overlappingpdfs.138531.pdf.task_173_1_1,eolacertilia,squamata,f,1,1
466532,overlappingpdfs.138531.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138531.pdf.task_1684_20_20,TAXON_DOC_overlappingpdfs.138531.pdf.task_1684_16_16,dryolestes,dryolestidae,t,1,1
457844,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_16_16,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_306_306,potamanthus,pseudostigmatidae,,1,0.905
373750,overlappingpdfs.130370.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.130370.pdf.task_27_0_0,TAXON_DOC_overlappingpdfs.130370.pdf.task_27_5_5,xenodiscaceae,ceratitida,,1,1
504477,overlappingpdfs.132862.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132862.pdf.task_287_31_31,TAXON_DOC_overlappingpdfs.132862.pdf.task_287_33_33,ptychopteria,pectinoida,f,1,1
532903,overlappingpdfs.136839.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.136839.pdf.task_715_22_22,TAXON_DOC_overlappingpdfs.136839.pdf.task_715_2_2,hypseloconidae,mollusca,,1,0.996
557312,overlappingpdfs.133545.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133545.pdf.task_1068_19_19,TAXON_DOC_overlappingpdfs.133545.pdf.task_1068_25_25,karavankina,sajakella,,1,0.991
445453,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_205_205,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_44_44,colocrus,chelisochidae,,1,0.939
450473,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_86_86,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_273_273,aeschnidium,angarosphecidae,,1,0.924
496060,overlappingpdfs.133445.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133445.pdf.task_566_4_4,TAXON_DOC_overlappingpdfs.133445.pdf.task_566_6_6,plesiosauroidea,reptilia,,1,1
495664,overlappingpdfs.133012.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133012.pdf.task_834_6_6,TAXON_DOC_overlappingpdfs.133012.pdf.task_834_8_8,hystricidae,rodentia,,1,1
402498,overlappingpdfs.132333.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132333.pdf.task_368_1_1,TAXON_DOC_overlappingpdfs.132333.pdf.task_368_3_3,emarginula,emarginula,,1,0.996
388977,overlappingpdfs.138761.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138761.pdf.task_6310_20_21,TAXON_DOC_overlappingpdfs.138761.pdf.task_6310_22_22,guildavis tener,austinornis,,1,1
407560,overlappingpdfs.132321.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132321.pdf.task_766_7_7,TAXON_DOC_overlappingpdfs.132321.pdf.task_766_5_5,ziphiidae,cetacea,,1,0.998
545362,overlappingpdfs.132503.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132503.pdf.task_365_94_95,TAXON_DOC_overlappingpdfs.132503.pdf.task_365_88_88,noripterus complicidens,dsungaripterus,,1,0.923
377026,overlappingpdfs.138745.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138745.pdf.task_3208_0_1,TAXON_DOC_overlappingpdfs.138745.pdf.task_3208_2_2,daulestes nessovi,kennalestes,,1,1
552766,overlappingpdfs.135517.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.135517.pdf.task_1050_41_42,TAXON_DOC_overlappingpdfs.135517.pdf.task_1050_2_2,pseudomytiloides dubius,parvamussium,,1,0.996
382485,overlappingpdfs.132744.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132744.pdf.task_507_35_35,TAXON_DOC_overlappingpdfs.132744.pdf.task_507_37_37,neoschizodus,trigonodus,,1,1
526282,overlappingpdfs.137935.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.137935.pdf.task_1642_0_0,TAXON_DOC_overlappingpdfs.137935.pdf.task_1642_2_2,coleonyx,gekkonidae,t,1,0.996
560995,overlappingpdfs.132829.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132829.pdf.task_148_8_9,TAXON_DOC_overlappingpdfs.132829.pdf.task_148_11_11,disaster elongatus,holaster,,1,0.996
410717,overlappingpdfs.138644.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138644.pdf.task_81_29_29,TAXON_DOC_overlappingpdfs.138644.pdf.task_81_3_3,bombyliidae,brachycera,,1,1
435107,overlappingpdfs.138388.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138388.pdf.task_3908_156_156,TAXON_DOC_overlappingpdfs.138388.pdf.task_3908_90_90,pyramodontidae,protacanthopterygii,,1,0.996
488227,overlappingpdfs.1398.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1398.pdf.task_170_8_9,TAXON_DOC_overlappingpdfs.1398.pdf.task_170_11_11,limaysaurus tessonei,rebbachisaurus,,1,1
574846,overlappingpdfs.133101.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133101.pdf.task_497_9_10,TAXON_DOC_overlappingpdfs.133101.pdf.task_497_7_7,barinya wangala,myrmecobius,,1,1
513953,overlappingpdfs.132742.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132742.pdf.task_518_2_3,TAXON_DOC_overlappingpdfs.132742.pdf.task_518_10_10,zygorhiza kochii,megaptera,,1,0.986
493648,overlappingpdfs.132111.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132111.pdf.task_5_3_3,TAXON_DOC_overlappingpdfs.132111.pdf.task_5_1_1,lacertidae,squamata,,1,1
545522,overlappingpdfs.132745.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132745.pdf.task_265_10_10,TAXON_DOC_overlappingpdfs.132745.pdf.task_265_9_9,cavellina,hollinacea,,1,0.998
430572,overlappingpdfs.138388.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138388.pdf.task_3863_9_9,TAXON_DOC_overlappingpdfs.138388.pdf.task_3863_30_30,balistidae,bathyclupeiformes,,1,0.996
562081,overlappingpdfs.132244.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132244.pdf.task_821_0_0,TAXON_DOC_overlappingpdfs.132244.pdf.task_821_4_4,haramiyidae,allotheria,,1,1
416208,overlappingpdfs.132444.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132444.pdf.task_76_29_30,TAXON_DOC_overlappingpdfs.132444.pdf.task_76_86_87,rhinoclavis voglinoi,globularia,,1,0.996
569418,overlappingpdfs.132224.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132224.pdf.task_86_7_8,TAXON_DOC_overlappingpdfs.132224.pdf.task_86_16_16,squalodon grateloupii,patriocetus,,1,1
369175,overlappingpdfs.138384.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138384.pdf.task_6296_97_97,TAXON_DOC_overlappingpdfs.138384.pdf.task_6296_41_41,avunculus,apheliscidae,,1,1
390851,overlappingpdfs.132913.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132913.pdf.task_7_7_7,TAXON_DOC_overlappingpdfs.132913.pdf.task_7_34_34,pollicina,cyrtonellida,,1,1
401744,overlappingpdfs.135259.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.135259.pdf.task_535_19_19,TAXON_DOC_overlappingpdfs.135259.pdf.task_535_26_26,adocus,trionychoidea,,1,1
379500,overlappingpdfs.138745.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138745.pdf.task_2867_10_11,TAXON_DOC_overlappingpdfs.138745.pdf.task_2867_16_16,alostera saskatchewanensis,avitotherium,f,1,0.969
521190,overlappingpdfs.132630.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132630.pdf.task_762_3_3,TAXON_DOC_overlappingpdfs.132630.pdf.task_762_7_7,carusia,squamata,,1,1
380295,overlappingpdfs.133094.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133094.pdf.task_155_14_14,TAXON_DOC_overlappingpdfs.133094.pdf.task_155_0_0,phragmolites,bucaniidae,f,1,1
504644,overlappingpdfs.132857.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132857.pdf.task_704_74_74,TAXON_DOC_overlappingpdfs.132857.pdf.task_704_57_57,scagliaster,holasteridae,,1,0.982
374619,overlappingpdfs.132466.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132466.pdf.task_1316_110_110,TAXON_DOC_overlappingpdfs.132466.pdf.task_1316_59_59,concornis,ornithurae,,1,1
423692,overlappingpdfs.138755.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138755.pdf.task_39_55_56,TAXON_DOC_overlappingpdfs.138755.pdf.task_39_44_44,pycnodonte convexa,cucullaea,,1,0.975
455398,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_102_102,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_339_339,aeshnidae,caelifera,,1,0.985
374870,overlappingpdfs.133094.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133094.pdf.task_391_33_33,TAXON_DOC_overlappingpdfs.133094.pdf.task_391_31_31,megalomphala,phragmolites,,1,0.999
460391,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_4473_3_3,TAXON_DOC_overlappingpdfs.138613.pdf.task_4473_1_1,symphyta,siricina,f,1,0.996
475666,overlappingpdfs.138385.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138385.pdf.task_2526_61_61,TAXON_DOC_overlappingpdfs.138385.pdf.task_2526_73_73,adapisoricidae,tupaiiformes,f,1,0.943
512581,overlappingpdfs.132742.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132742.pdf.task_82_8_9,TAXON_DOC_overlappingpdfs.132742.pdf.task_82_13_13,balaena belgica,eubalaena,t,1,1
363461,overlappingpdfs.132551.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132551.pdf.task_1357_1_1,TAXON_DOC_overlappingpdfs.132551.pdf.task_1357_0_0,erethizontidae,rodentia,,1,1
434749,overlappingpdfs.138388.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138388.pdf.task_3858_18_18,TAXON_DOC_overlappingpdfs.138388.pdf.task_3858_21_21,acanthuridae,acanthuriformes,t,1,1
440673,overlappingpdfs.138678.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138678.pdf.task_84_95_96,TAXON_DOC_overlappingpdfs.138678.pdf.task_84_39_39,liotrigonopsis rozeni,eomacropis,,1,0.951
440346,overlappingpdfs.138388.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138388.pdf.task_3914_54_54,TAXON_DOC_overlappingpdfs.138388.pdf.task_3914_66_66,synbranchoidei,syngnathiformes,f,1,0.996
430524,overlappingpdfs.138388.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138388.pdf.task_3869_114_114,TAXON_DOC_overlappingpdfs.138388.pdf.task_3869_60_60,chilobranchidae,channiformes,,1,0.996
413210,overlappingpdfs.138859.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138859.pdf.task_2542_6_7,TAXON_DOC_overlappingpdfs.138859.pdf.task_2542_8_8,diomedea exulans,macronectes,,1,0.981
542091,overlappingpdfs.132304.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132304.pdf.task_327_6_6,TAXON_DOC_overlappingpdfs.132304.pdf.task_327_1_1,rhagionemestriidae,nemestrinoidea,,1,1
445595,overlappingpdfs.130183.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.130183.pdf.task_161_70_71,TAXON_DOC_overlappingpdfs.130183.pdf.task_161_138_138,pseudotriloculina reversa,triloculina,,1,0.996
518512,overlappingpdfs.132112.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132112.pdf.task_1188_65_65,TAXON_DOC_overlappingpdfs.132112.pdf.task_1188_57_57,caperea,thalassotherii,f,1,1
421937,overlappingpdfs.132216.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132216.pdf.task_672_10_11,TAXON_DOC_overlappingpdfs.132216.pdf.task_672_73_73,abrictosaurus consors,yinlong,,1,0.993
522722,overlappingpdfs.1389.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1389.pdf.task_328_88_89,TAXON_DOC_overlappingpdfs.1389.pdf.task_328_20_20,brookvalia gracilis,argentina,,1,1
419424,overlappingpdfs.132216.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132216.pdf.task_672_65_66,TAXON_DOC_overlappingpdfs.132216.pdf.task_672_76_76,jeholosaurus shangyuanensis,ridae,,1,0.996
