id,docid,type,eid1,eid2,entity1,entity2,is_correct
607927,overlappingpdfs.132098.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132098.pdf.task_919_5_6,TIME_DOC_overlappingpdfs.132098.pdf.task_919_3_4,red river formation,Late Ordovician|460.9000|443.7000,t
598197,overlappingpdfs.1346.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1346.pdf.task_147_6_6,TIME_DOC_overlappingpdfs.1346.pdf.task_147_18_19,burnside formation,Late Eocene|37.2000|33.9000,t
586831,overlappingpdfs.135114.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135114.pdf.task_225_13_14,TIME_DOC_overlappingpdfs.135114.pdf.task_225_19_19,guelph formation,Lockport|428.20000|422.90000,t
605667,overlappingpdfs.132301.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132301.pdf.task_1452_8_10,TIME_DOC_overlappingpdfs.132301.pdf.task_1452_7_7,santa clara formation,Triassic|252.17000|201.30000,t
586052,overlappingpdfs.132840.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132840.pdf.task_1142_8_8,TIME_DOC_overlappingpdfs.132840.pdf.task_1142_0_1,marcellus formation,Middle Devonian|397.5000|385.3000,t
585926,overlappingpdfs.132196.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132196.pdf.task_61_21_22,TIME_DOC_overlappingpdfs.132196.pdf.task_61_27_27,la colonia formation,Maastrichtian|72.10000|66.00000,t
593244,overlappingpdfs.138573.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138573.pdf.task_3437_18_19,TIME_DOC_overlappingpdfs.138573.pdf.task_3437_23_23,ash hollow formation,Clarendonian|13.60000|10.30000,t
621444,overlappingpdfs.131148.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131148.pdf.task_373_23_24,TIME_DOC_overlappingpdfs.131148.pdf.task_373_27_27,ross formation,Devonian|419.20000|358.90000,t
592033,overlappingpdfs.1393.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1393.pdf.task_4_8_8,TIME_DOC_overlappingpdfs.1393.pdf.task_4_13_14,pardonet formation,Late Triassic|228.0000|199.6000,t
622552,overlappingpdfs.132458.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132458.pdf.task_55_19_19,TIME_DOC_overlappingpdfs.132458.pdf.task_55_15_15,vectis formation,Barremian|129.40000|125.00000,t
610516,overlappingpdfs.132757.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132757.pdf.task_461_3_4,TIME_DOC_overlappingpdfs.132757.pdf.task_461_0_0,la meseta formation,Eocene|56.00000|33.90000,t
597332,overlappingpdfs.132764.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132764.pdf.task_813_7_7,TIME_DOC_overlappingpdfs.132764.pdf.task_813_13_13,morrison formation,Kimmeridgian|157.30000|152.10000,t
609495,overlappingpdfs.132283.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132283.pdf.task_1256_5_5,TIME_DOC_overlappingpdfs.132283.pdf.task_1256_3_4,gowers formation,Middle Cambrian|513.0000|501.0000,t
598806,overlappingpdfs.132663.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132663.pdf.task_29_9_10,TIME_DOC_overlappingpdfs.132663.pdf.task_29_14_14,khok kruat formation,Aptian|125.00000|113.00000,t
581384,overlappingpdfs.131777.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131777.pdf.task_687_43_43,TIME_DOC_overlappingpdfs.131777.pdf.task_687_17_17,foreknobs formation,Sonyea|383.70000|376.10000,t
616785,overlappingpdfs.133414.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133414.pdf.task_42_10_10,TIME_DOC_overlappingpdfs.133414.pdf.task_42_8_9,karabastau formation,Late Jurassic|161.2000|145.5000,t
611709,overlappingpdfs.132859.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132859.pdf.task_313_50_50,TIME_DOC_overlappingpdfs.132859.pdf.task_313_45_45,ferris formation,Lancian|70.60000|66.00000,t
616294,overlappingpdfs.132360.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132360.pdf.task_1681_12_13,TIME_DOC_overlappingpdfs.132360.pdf.task_1681_7_8,pigeon point formation,Late Cretaceous|99.6000|65.5000,t
607876,overlappingpdfs.135208.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135208.pdf.task_439_10_11,TIME_DOC_overlappingpdfs.135208.pdf.task_439_9_9,kowala formation,Devonian|419.20000|358.90000,t
595567,overlappingpdfs.133475.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133475.pdf.task_88_0_0,TIME_DOC_overlappingpdfs.133475.pdf.task_88_5_5,jiufotang formation,Aptian|125.00000|113.00000,t
605235,overlappingpdfs.132293.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132293.pdf.task_300_62_62,TIME_DOC_overlappingpdfs.132293.pdf.task_300_54_54,kota formation,Pliensbachian|190.80000|182.70000,t
608986,overlappingpdfs.132504.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132504.pdf.task_684_7_7,TIME_DOC_overlappingpdfs.132504.pdf.task_684_1_2,kayenta formation,Early Jurassic|199.6000|175.6000,t
620552,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_2828_9_10,TIME_DOC_overlappingpdfs.138624.pdf.task_2828_22_22,widder formation,Givetian|387.70000|382.70000,t
603850,overlappingpdfs.132162.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132162.pdf.task_478_11_11,TIME_DOC_overlappingpdfs.132162.pdf.task_478_10_10,yixian formation,Cretaceous|145.00000|66.00000,t
589789,overlappingpdfs.136780.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136780.pdf.task_195_38_38,TIME_DOC_overlappingpdfs.136780.pdf.task_195_18_18,moydart formation,Whitcliffe|421.30000|419.20000,t
578157,overlappingpdfs.132385.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132385.pdf.task_324_1_1,TIME_DOC_overlappingpdfs.132385.pdf.task_324_19_20,claremont formation,Middle Eocene|48.6000|37.2000,t
594552,overlappingpdfs.138859.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138859.pdf.task_462_26_27,TIME_DOC_overlappingpdfs.138859.pdf.task_462_25_25,la meseta formation,Eocene|56.00000|33.90000,t
599333,overlappingpdfs.132723.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132723.pdf.task_357_5_6,TIME_DOC_overlappingpdfs.132723.pdf.task_357_11_11,crato formation,Cretaceous|145.00000|66.00000,t
616929,overlappingpdfs.132831.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132831.pdf.task_546_30_32,TIME_DOC_overlappingpdfs.132831.pdf.task_546_27_28,glen rose formation,Early Cretaceous|145.5000|99.6000,t
608697,overlappingpdfs.132522.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132522.pdf.task_1353_2_3,TIME_DOC_overlappingpdfs.132522.pdf.task_1353_5_5,dolhir formation,Rawtheyan|455.80000|445.60000,t
578819,overlappingpdfs.132532.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132532.pdf.task_25_14_15,TIME_DOC_overlappingpdfs.132532.pdf.task_25_11_12,niobrara formation,Late Cretaceous|99.6000|65.5000,t
603705,overlappingpdfs.138519.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138519.pdf.task_2436_19_21,TIME_DOC_overlappingpdfs.138519.pdf.task_2436_3_3,ash hollow formation,Clarendonian|13.60000|10.30000,t
587065,overlappingpdfs.135114.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135114.pdf.task_181_50_50,TIME_DOC_overlappingpdfs.135114.pdf.task_181_4_4,thorold formation,Clinton|439.00000|426.20000,t
579809,overlappingpdfs.1390.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1390.pdf.task_638_5_5,TIME_DOC_overlappingpdfs.1390.pdf.task_638_0_1,tlayua formation,Early Cretaceous|145.5000|99.6000,t
598512,overlappingpdfs.132303.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132303.pdf.task_434_10_11,TIME_DOC_overlappingpdfs.132303.pdf.task_434_16_16,tlayua formation,Albian|113.00000|100.50000,t
584788,overlappingpdfs.138465.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138465.pdf.task_2161_35_35,TIME_DOC_overlappingpdfs.138465.pdf.task_2161_4_4,blaine formation,Permian|298.90000|252.17000,t
603195,overlappingpdfs.138393.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138393.pdf.task_253_9_10,TIME_DOC_overlappingpdfs.138393.pdf.task_253_3_4,tecovas formation,Late Triassic|228.0000|199.6000,t
620065,overlappingpdfs.136583.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136583.pdf.task_770_11_11,TIME_DOC_overlappingpdfs.136583.pdf.task_770_7_7,sekwi formation,Cambrian|541.00000|485.40000,t
601528,overlappingpdfs.132771.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132771.pdf.task_596_5_5,TIME_DOC_overlappingpdfs.132771.pdf.task_596_0_1,tlayua formation,Early Cretaceous|145.5000|99.6000,t
608499,overlappingpdfs.130192.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130192.pdf.task_213_16_16,TIME_DOC_overlappingpdfs.130192.pdf.task_213_25_25,eramosa formation,Lockport|428.20000|422.90000,t
618874,overlappingpdfs.13.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.13.pdf.task_36_25_27,TIME_DOC_overlappingpdfs.13.pdf.task_36_18_19,judith river formation,Late Cretaceous|99.6000|65.5000,t
607052,overlappingpdfs.132655.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132655.pdf.task_369_9_10,TIME_DOC_overlappingpdfs.132655.pdf.task_369_13_13,wessex formation,Cretaceous|145.00000|66.00000,t
614572,overlappingpdfs.131349.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131349.pdf.task_30_42_43,TIME_DOC_overlappingpdfs.131349.pdf.task_30_37_37,nacimiento formation,Paleocene|66.00000|56.00000,t
599805,overlappingpdfs.130490.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130490.pdf.task_63_8_10,TIME_DOC_overlappingpdfs.130490.pdf.task_63_3_3,san lucas formation,Barremian|129.40000|125.00000,t
619381,overlappingpdfs.132.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132.pdf.task_555_24_25,TIME_DOC_overlappingpdfs.132.pdf.task_555_19_20,oxford clay formation,Middle Jurassic|175.6000|161.2000,t
585311,overlappingpdfs.132629.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132629.pdf.task_53_30_31,TIME_DOC_overlappingpdfs.132629.pdf.task_53_16_16,wessex formation,Aptian|125.00000|113.00000,t
603626,overlappingpdfs.133020.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133020.pdf.task_768_7_8,TIME_DOC_overlappingpdfs.133020.pdf.task_768_3_3,toman formation,Permian|298.90000|252.17000,t
600583,overlappingpdfs.132970.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132970.pdf.task_29_5_6,TIME_DOC_overlappingpdfs.132970.pdf.task_29_13_13,raritan formation,Turonian|93.90000|89.80000,t
616718,overlappingpdfs.1399.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1399.pdf.task_667_6_7,TIME_DOC_overlappingpdfs.1399.pdf.task_667_9_10,allen formation,Late Cretaceous|99.6000|65.5000,t
581176,overlappingpdfs.132505.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132505.pdf.task_440_6_7,TIME_DOC_overlappingpdfs.132505.pdf.task_440_0_1,okurodani formation,Early Cretaceous|145.5000|99.6000,t
608023,overlappingpdfs.130192.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130192.pdf.task_213_14_14,TIME_DOC_overlappingpdfs.130192.pdf.task_213_21_21,guelph formation,Lockport|428.20000|422.90000,t
618210,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_3938_1_1,TIME_DOC_overlappingpdfs.138624.pdf.task_3938_4_4,limestone formation,Mississippian|358.90000|323.20000,t
585020,overlappingpdfs.138465.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138465.pdf.task_2414_6_6,TIME_DOC_overlappingpdfs.138465.pdf.task_2414_1_1,wewoka formation,Pennsylvanian|323.20000|298.90000,t
598290,overlappingpdfs.132479.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132479.pdf.task_20_6_7,TIME_DOC_overlappingpdfs.132479.pdf.task_20_14_14,dinosaur park formation,Mesozoic|252.17000|66.00000,t
595990,overlappingpdfs.133475.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133475.pdf.task_148_35_35,TIME_DOC_overlappingpdfs.133475.pdf.task_148_33_34,vectis formation,Early Cretaceous|145.5000|99.6000,t
583543,overlappingpdfs.132529.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132529.pdf.task_327_12_13,TIME_DOC_overlappingpdfs.132529.pdf.task_327_33_33,buena vista formation,Permian|298.90000|252.17000,t
592991,overlappingpdfs.133275.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133275.pdf.task_51_16_17,TIME_DOC_overlappingpdfs.133275.pdf.task_51_19_19,dolhir formation,Ashgill|449.50000|443.70000,t
580940,overlappingpdfs.138450.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138450.pdf.task_1516_3_4,TIME_DOC_overlappingpdfs.138450.pdf.task_1516_1_1,nacimiento formation,Paleocene|66.00000|56.00000,t
585032,overlappingpdfs.138465.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138465.pdf.task_2919_6_7,TIME_DOC_overlappingpdfs.138465.pdf.task_2919_3_3,park city formation,Leonardian|280.000|270.600,t
616509,overlappingpdfs.132360.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132360.pdf.task_1107_9_10,TIME_DOC_overlappingpdfs.132360.pdf.task_1107_4_4,gualala formation,Maastrichtian|72.10000|66.00000,t
619590,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_5765_20_22,TIME_DOC_overlappingpdfs.138624.pdf.task_5765_14_14,bois blanc limestone formation,Sawkillian|407.0000|397.5000,t
619246,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_5731_3_4,TIME_DOC_overlappingpdfs.138624.pdf.task_5731_2_2,bois blanc formation,Sawkillian|407.0000|397.5000,t
599539,overlappingpdfs.131227.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131227.pdf.task_846_18_18,TIME_DOC_overlappingpdfs.131227.pdf.task_846_21_21,ogilvie formation,Devonian|419.20000|358.90000,t
593800,overlappingpdfs.1395.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1395.pdf.task_961_15_15,TIME_DOC_overlappingpdfs.1395.pdf.task_961_9_10,menefee formation,Late Cretaceous|99.6000|65.5000,t
607088,overlappingpdfs.130588.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130588.pdf.task_519_4_6,TIME_DOC_overlappingpdfs.130588.pdf.task_519_0_0,cape phillips formation,Silurian|443.40000|419.20000,t
597484,overlappingpdfs.135646.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135646.pdf.task_163_16_19,TIME_DOC_overlappingpdfs.135646.pdf.task_163_5_5,craie de villedieu formation,Coniacian|89.80000|86.30000,t
622386,overlappingpdfs.138665.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138665.pdf.task_851_14_16,TIME_DOC_overlappingpdfs.138665.pdf.task_851_12_13,barun goyot formation,Late Cretaceous|99.6000|65.5000,t
611679,overlappingpdfs.132859.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132859.pdf.task_360_45_46,TIME_DOC_overlappingpdfs.132859.pdf.task_360_33_33,hell creek formation,Maastrichtian|72.10000|66.00000,t
615449,overlappingpdfs.132745.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132745.pdf.task_328_25_25,TIME_DOC_overlappingpdfs.132745.pdf.task_328_20_21,arqov formation,Late Permian|260.4000|251.0000,t
616279,overlappingpdfs.132661.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132661.pdf.task_1154_27_27,TIME_DOC_overlappingpdfs.132661.pdf.task_1154_19_19,logan formation,Tournaisian|358.90000|346.70000,t
614605,overlappingpdfs.132304.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132304.pdf.task_425_8_8,TIME_DOC_overlappingpdfs.132304.pdf.task_425_49_49,daohugou formation,Jurassic|201.30000|145.00000,t
604474,overlappingpdfs.132660.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132660.pdf.task_679_8_9,TIME_DOC_overlappingpdfs.132660.pdf.task_679_13_14,pierre shale,Late Cretaceous|99.6000|65.5000,t
591474,overlappingpdfs.136073.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136073.pdf.task_300_14_15,TIME_DOC_overlappingpdfs.136073.pdf.task_300_13_13,boda limestone formation,Ashgillian|449.50000|443.70000,t
579007,overlappingpdfs.138578.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138578.pdf.task_6606_15_15,TIME_DOC_overlappingpdfs.138578.pdf.task_6606_7_8,marcellus formation,Middle Devonian|397.5000|385.3000,t
614631,overlappingpdfs.135976.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135976.pdf.task_60_8_9,TIME_DOC_overlappingpdfs.135976.pdf.task_60_0_0,gilmore city formation,Kinderhookian|358.90000|353.80000,t
609423,overlappingpdfs.132096.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132096.pdf.task_2126_4_5,TIME_DOC_overlappingpdfs.132096.pdf.task_2126_0_0,kaibab formation,Permian|298.90000|252.17000,t
590260,overlappingpdfs.138438.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138438.pdf.task_789_10_10,TIME_DOC_overlappingpdfs.138438.pdf.task_789_0_1,fleming formation,Late Miocene|11.6080|5.3320,t
610399,overlappingpdfs.132112.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132112.pdf.task_1467_6_7,TIME_DOC_overlappingpdfs.132112.pdf.task_1467_5_5,calvert formation,Miocene|23.03000|5.33300,t
580156,overlappingpdfs.138450.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138450.pdf.task_1542_0_1,TIME_DOC_overlappingpdfs.138450.pdf.task_1542_7_7,nacimiento formation,Paleocene|66.00000|56.00000,t
602057,overlappingpdfs.132622.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132622.pdf.task_1583_16_16,TIME_DOC_overlappingpdfs.132622.pdf.task_1583_7_7,ischigualasto formation,Triassic|252.17000|201.30000,t
602428,overlappingpdfs.138407.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138407.pdf.task_1265_23_24,TIME_DOC_overlappingpdfs.138407.pdf.task_1265_28_28,tullock formation,Puercan|66.00000|63.30000,t
591738,overlappingpdfs.132925.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132925.pdf.task_340_9_9,TIME_DOC_overlappingpdfs.132925.pdf.task_340_14_14,riga formation,Sheinwoodian|433.40000|430.50000,t
582150,overlappingpdfs.132505.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132505.pdf.task_570_13_14,TIME_DOC_overlappingpdfs.132505.pdf.task_570_4_4,kuwajima formation,Neocomian|145.00000|130.00000,t
616960,overlappingpdfs.132534.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132534.pdf.task_44_29_29,TIME_DOC_overlappingpdfs.132534.pdf.task_44_28_28,derirong formation,Norian|228.00000|208.50000,t
589574,overlappingpdfs.1334.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1334.pdf.task_345_13_14,TIME_DOC_overlappingpdfs.1334.pdf.task_345_11_11,willwood formation,Wasatchian|55.80000|50.30000,t
597688,overlappingpdfs.132764.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132764.pdf.task_813_7_8,TIME_DOC_overlappingpdfs.132764.pdf.task_813_13_13,morrison formation,Kimmeridgian|157.30000|152.10000,t
589879,overlappingpdfs.138438.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138438.pdf.task_259_8_8,TIME_DOC_overlappingpdfs.138438.pdf.task_259_27_27,oakville formation,Hemingfordian|20.43000|15.97000,t
622408,overlappingpdfs.138272.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138272.pdf.task_258_33_33,TIME_DOC_overlappingpdfs.138272.pdf.task_258_15_15,hueco formation,Permian|298.90000|252.17000,t
618586,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_5219_8_8,TIME_DOC_overlappingpdfs.138624.pdf.task_5219_42_42,onondaga formation,Eifelian|393.30000|387.70000,t
587835,overlappingpdfs.132275.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132275.pdf.task_27_36_36,TIME_DOC_overlappingpdfs.132275.pdf.task_27_12_12,qingyan formation,Anisian|247.20000|242.00000,t
615957,overlappingpdfs.132360.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132360.pdf.task_1107_12_14,TIME_DOC_overlappingpdfs.132360.pdf.task_1107_1_1,anchor bay member,Campanian|83.60000|72.10000,t
592128,overlappingpdfs.132925.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132925.pdf.task_146_21_22,TIME_DOC_overlappingpdfs.132925.pdf.task_146_12_12,riga formation,Sheinwoodian|433.40000|430.50000,t
