id,docid,type,eid1,eid2,entity1,entity2,is_correct
611654,overlappingpdfs.138332.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138332.pdf.task_315_22_22,TIME_DOC_overlappingpdfs.138332.pdf.task_315_27_27,brule formation,Whitneyan|33.30000|30.80000,f
578678,overlappingpdfs.132547.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132547.pdf.task_462_7_7,TIME_DOC_overlappingpdfs.132547.pdf.task_462_6_6,limestone formation,Wenlock|433.40000|427.40000,f
604019,overlappingpdfs.138519.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138519.pdf.task_2455_19_21,TIME_DOC_overlappingpdfs.138519.pdf.task_2455_11_12,sheep creek formation,Late Miocene|11.6080|5.3320,f
617500,overlappingpdfs.135583.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135583.pdf.task_34_17_18,TIME_DOC_overlappingpdfs.135583.pdf.task_34_16_16,lantian formation,Neoproterozoic|1000.00000|541.00000,f
601868,overlappingpdfs.139843.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.139843.pdf.task_138_3_4,TIME_DOC_overlappingpdfs.139843.pdf.task_138_8_8,salamanca formation,Cenomanian|100.50000|93.90000,f
580822,overlappingpdfs.132009.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132009.pdf.task_64_15_15,TIME_DOC_overlappingpdfs.132009.pdf.task_64_10_10,limestone formation,Wenlock|433.40000|427.40000,f
619830,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_5765_22_22,TIME_DOC_overlappingpdfs.138624.pdf.task_5765_14_14,limestone formation,Sawkillian|407.0000|397.5000,f
617561,overlappingpdfs.131208.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131208.pdf.task_21_35_36,TIME_DOC_overlappingpdfs.131208.pdf.task_21_22_22,stuart city formation,Aptian|125.00000|113.00000,f
590096,overlappingpdfs.132919.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132919.pdf.task_624_36_36,TIME_DOC_overlappingpdfs.132919.pdf.task_624_29_29,sandstone formation,Anisian|247.20000|242.00000,f
580089,overlappingpdfs.132009.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132009.pdf.task_448_46_46,TIME_DOC_overlappingpdfs.132009.pdf.task_448_45_45,limestone formation,Wenlock|433.40000|427.40000,f
608655,overlappingpdfs.132096.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132096.pdf.task_894_1_1,TIME_DOC_overlappingpdfs.132096.pdf.task_894_31_31,limestone formation,Guadalupian|272.30000|259.90000,f
580856,overlappingpdfs.132009.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132009.pdf.task_337_8_8,TIME_DOC_overlappingpdfs.132009.pdf.task_337_7_7,limestone formation,Wenlock|433.40000|427.40000,f
589333,overlappingpdfs.132974.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132974.pdf.task_820_12_12,TIME_DOC_overlappingpdfs.132974.pdf.task_820_23_23,arcadia formation,Triassic|252.17000|201.30000,f
620752,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_2973_1_1,TIME_DOC_overlappingpdfs.138624.pdf.task_2973_5_5,limestone formation,Eifelian|393.30000|387.70000,f
612235,overlappingpdfs.136931.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136931.pdf.task_398_1_1,TIME_DOC_overlappingpdfs.136931.pdf.task_398_0_0,limestone formation,Wenlock|433.40000|427.40000,f
589014,overlappingpdfs.132845.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132845.pdf.task_1211_12_12,TIME_DOC_overlappingpdfs.132845.pdf.task_1211_10_11,qigu formation,Late Jurassic|161.2000|145.5000,f
605027,overlappingpdfs.130661.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130661.pdf.task_121_5_5,TIME_DOC_overlappingpdfs.130661.pdf.task_121_9_9,lantian formation,Sinian|635.00000|541.00000,f
615215,overlappingpdfs.133063.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133063.pdf.task_52_15_16,TIME_DOC_overlappingpdfs.133063.pdf.task_52_30_30,ross formation,Caradoc|460.90000|449.50000,f
600131,overlappingpdfs.133129.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133129.pdf.task_384_8_9,TIME_DOC_overlappingpdfs.133129.pdf.task_384_1_1,scalby formation,Pliensbachian|190.80000|182.70000,f
593981,overlappingpdfs.138622.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138622.pdf.task_5848_13_14,TIME_DOC_overlappingpdfs.138622.pdf.task_5848_3_4,otay formation,Late Oligocene|28.4000|23.0300,f
602039,overlappingpdfs.139843.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.139843.pdf.task_64_3_4,TIME_DOC_overlappingpdfs.139843.pdf.task_64_7_7,salamanca formation,Cretaceous|145.00000|66.00000,f
612496,overlappingpdfs.136931.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136931.pdf.task_231_34_34,TIME_DOC_overlappingpdfs.136931.pdf.task_231_33_33,shale formation,Wenlock|433.40000|427.40000,f
614012,overlappingpdfs.132581.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132581.pdf.task_490_7_7,TIME_DOC_overlappingpdfs.132581.pdf.task_490_6_6,limestone formation,Wenlock|433.40000|427.40000,f
582381,overlappingpdfs.138449.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138449.pdf.task_3758_10_12,TIME_DOC_overlappingpdfs.138449.pdf.task_3758_18_18,judith river formation,Maestrichtian|72.10000|66.00000,f
580261,overlappingpdfs.132009.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132009.pdf.task_353_21_21,TIME_DOC_overlappingpdfs.132009.pdf.task_353_24_24,shale formation,Wenlock|433.40000|427.40000,f
614189,overlappingpdfs.135478.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135478.pdf.task_344_14_16,TIME_DOC_overlappingpdfs.135478.pdf.task_344_9_10,santa rosa formation,Middle Triassic|245.0000|228.0000,f
620527,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_3927_2_2,TIME_DOC_overlappingpdfs.138624.pdf.task_3927_6_6,limestone formation,Givetian|387.70000|382.70000,f
591279,overlappingpdfs.130556.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130556.pdf.task_173_14_14,TIME_DOC_overlappingpdfs.130556.pdf.task_173_25_25,moenkopi formation,Carnian|237.00000|228.00000,f
588043,overlappingpdfs.132965.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132965.pdf.task_710_8_9,TIME_DOC_overlappingpdfs.132965.pdf.task_710_12_13,sao khua formation,Late Jurassic|161.2000|145.5000,f
581297,overlappingpdfs.132695.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132695.pdf.task_27_7_8,TIME_DOC_overlappingpdfs.132695.pdf.task_27_14_14,graneros formation,Albian|113.00000|100.50000,f
591644,overlappingpdfs.138707.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138707.pdf.task_1721_22_23,TIME_DOC_overlappingpdfs.138707.pdf.task_1721_10_10,john day formation,Richmond|449.50000|445.60000,f
602708,overlappingpdfs.138519.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138519.pdf.task_196_49_50,TIME_DOC_overlappingpdfs.138519.pdf.task_196_34_34,johnson member,Miocene|23.03000|5.33300,f
580277,overlappingpdfs.132009.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132009.pdf.task_277_5_5,TIME_DOC_overlappingpdfs.132009.pdf.task_277_4_4,limestone formation,Wenlock|433.40000|427.40000,f
617182,overlappingpdfs.135583.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135583.pdf.task_10_28_28,TIME_DOC_overlappingpdfs.135583.pdf.task_10_25_25,lantian formation,Sinian|635.00000|541.00000,f
589048,overlappingpdfs.131000.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131000.pdf.task_840_7_8,TIME_DOC_overlappingpdfs.131000.pdf.task_840_5_6,lebanon limestone formation,Middle Ordovician|471.8000|460.9000,f
581042,overlappingpdfs.132009.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132009.pdf.task_61_65_65,TIME_DOC_overlappingpdfs.132009.pdf.task_61_55_55,limestone formation,Wenlock|433.40000|427.40000,f
589319,overlappingpdfs.132130.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132130.pdf.task_90_6_6,TIME_DOC_overlappingpdfs.132130.pdf.task_90_20_21,pisco formation,Early Pliocene|5.3320|3.6000,f
583004,overlappingpdfs.138449.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138449.pdf.task_3690_4_6,TIME_DOC_overlappingpdfs.138449.pdf.task_3690_12_12,judith river formation,Maestrichtian|72.10000|66.00000,f
609001,overlappingpdfs.132096.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132096.pdf.task_638_1_1,TIME_DOC_overlappingpdfs.132096.pdf.task_638_29_29,limestone formation,Wordian|268.80000|265.10000,f
617945,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_2858_2_2,TIME_DOC_overlappingpdfs.138624.pdf.task_2858_5_5,limestone formation,Eifelian|393.30000|387.70000,f
619836,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_63_31_32,TIME_DOC_overlappingpdfs.138624.pdf.task_63_15_15,onondaga limestone formation,Emsian|407.60000|393.30000,f
611272,overlappingpdfs.13976.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.13976.pdf.task_144_35_35,TIME_DOC_overlappingpdfs.13976.pdf.task_144_24_24,red sandstone,Carboniferous|358.90000|298.90000,f
613070,overlappingpdfs.136931.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136931.pdf.task_61_60_60,TIME_DOC_overlappingpdfs.136931.pdf.task_61_15_15,limestone formation,Wenlock|433.40000|427.40000,f
607096,overlappingpdfs.132098.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132098.pdf.task_360_4_5,TIME_DOC_overlappingpdfs.132098.pdf.task_360_18_18,borglum river formation,Silurian|443.40000|419.20000,f
595966,overlappingpdfs.138658.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138658.pdf.task_3995_28_29,TIME_DOC_overlappingpdfs.138658.pdf.task_3995_13_13,skaneateles formation,Givetian|387.70000|382.70000,f
603711,overlappingpdfs.138519.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138519.pdf.task_69_24_26,TIME_DOC_overlappingpdfs.138519.pdf.task_69_13_13,sheep creek formation,Hemingfordian|20.43000|15.97000,f
602041,overlappingpdfs.132622.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132622.pdf.task_160_36_36,TIME_DOC_overlappingpdfs.132622.pdf.task_160_10_11,portezuelo formation,Middle Triassic|245.0000|228.0000,f
581243,overlappingpdfs.136141.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136141.pdf.task_464_1_2,TIME_DOC_overlappingpdfs.136141.pdf.task_464_17_17,maquoketa formation,Silurian|443.40000|419.20000,f
588206,overlappingpdfs.132921.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132921.pdf.task_586_7_9,TIME_DOC_overlappingpdfs.132921.pdf.task_586_12_12,kimmeridge clay formation,Oxfordian|163.50000|157.30000,f
600847,overlappingpdfs.135922.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135922.pdf.task_50_1_1,TIME_DOC_overlappingpdfs.135922.pdf.task_50_8_8,kanosh shale,Cambrian|541.00000|485.40000,f
612905,overlappingpdfs.136931.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136931.pdf.task_439_25_25,TIME_DOC_overlappingpdfs.136931.pdf.task_439_27_27,shale formation,Wenlock|433.40000|427.40000,f
613036,overlappingpdfs.136931.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136931.pdf.task_40_15_15,TIME_DOC_overlappingpdfs.136931.pdf.task_40_1_1,limestone formation,Wenlock|433.40000|427.40000,f
598299,overlappingpdfs.132097.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132097.pdf.task_580_17_17,TIME_DOC_overlappingpdfs.132097.pdf.task_580_5_5,red sandstone,Neoproterozoic|1000.00000|541.00000,f
578313,overlappingpdfs.132547.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132547.pdf.task_860_32_33,TIME_DOC_overlappingpdfs.132547.pdf.task_860_31_31,limestone formation,Wenlock|433.40000|427.40000,f
592397,overlappingpdfs.130708.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130708.pdf.task_219_25_25,TIME_DOC_overlappingpdfs.130708.pdf.task_219_29_29,limestone formation,Silurian|443.40000|419.20000,f
600292,overlappingpdfs.131219.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131219.pdf.task_454_12_12,TIME_DOC_overlappingpdfs.131219.pdf.task_454_28_28,neda formation,Silurian|443.40000|419.20000,f
586957,overlappingpdfs.135114.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135114.pdf.task_232_24_24,TIME_DOC_overlappingpdfs.135114.pdf.task_232_32_32,guelph formation,Salina|422.90000|419.20000,f
609153,overlappingpdfs.132441.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132441.pdf.task_57_28_28,TIME_DOC_overlappingpdfs.132441.pdf.task_57_24_24,karabastau formation,Karatau|1050.00000|635.00000,f
603303,overlappingpdfs.138519.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138519.pdf.task_5429_19_19,TIME_DOC_overlappingpdfs.138519.pdf.task_5429_0_0,johnson member,Clarendonian|13.60000|10.30000,f
617115,overlappingpdfs.131208.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131208.pdf.task_21_35_36,TIME_DOC_overlappingpdfs.131208.pdf.task_21_7_7,stuart city formation,Aptian|125.00000|113.00000,f
580517,overlappingpdfs.138450.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138450.pdf.task_1689_18_18,TIME_DOC_overlappingpdfs.138450.pdf.task_1689_22_23,sandstone member,Late Cretaceous|99.6000|65.5000,f
594024,overlappingpdfs.138622.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138622.pdf.task_4040_17_18,TIME_DOC_overlappingpdfs.138622.pdf.task_4040_29_29,box butte formation,Hemingfordian|20.43000|15.97000,f
597498,overlappingpdfs.131655.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131655.pdf.task_536_18_19,TIME_DOC_overlappingpdfs.131655.pdf.task_536_15_15,red sandstone,Silurian|443.40000|419.20000,f
610089,overlappingpdfs.132435.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132435.pdf.task_18_14_15,TIME_DOC_overlappingpdfs.132435.pdf.task_18_25_26,besano formation,Early Jurassic|199.6000|175.6000,f
590291,overlappingpdfs.132919.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132919.pdf.task_25_7_7,TIME_DOC_overlappingpdfs.132919.pdf.task_25_32_33,sandstone formation,Middle Triassic|245.0000|228.0000,f
578992,overlappingpdfs.132547.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132547.pdf.task_44_15_15,TIME_DOC_overlappingpdfs.132547.pdf.task_44_14_14,limestone formation,Wenlock|433.40000|427.40000,f
586100,overlappingpdfs.138428.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138428.pdf.task_302_1_1,TIME_DOC_overlappingpdfs.138428.pdf.task_302_10_10,concord greensand,Waitakian|25.20000|21.70000,f
598545,overlappingpdfs.132097.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132097.pdf.task_5_0_0,TIME_DOC_overlappingpdfs.132097.pdf.task_5_4_4,red sandstone,Silurian|443.40000|419.20000,f
579787,overlappingpdfs.132009.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132009.pdf.task_463_31_31,TIME_DOC_overlappingpdfs.132009.pdf.task_463_16_16,limestone formation,Wenlock|433.40000|427.40000,f
618342,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_2431_3_3,TIME_DOC_overlappingpdfs.138624.pdf.task_2431_8_8,limestone formation,Tioughniogan|391.8000|385.3000,f
600272,overlappingpdfs.137099.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.137099.pdf.task_454_21_21,TIME_DOC_overlappingpdfs.137099.pdf.task_454_32_32,laramie formation,Eocene|56.00000|33.90000,f
582268,overlappingpdfs.132883.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132883.pdf.task_569_22_23,TIME_DOC_overlappingpdfs.132883.pdf.task_569_13_14,maubisse formation,Late Permian|260.4000|251.0000,f
613977,overlappingpdfs.132581.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132581.pdf.task_490_7_8,TIME_DOC_overlappingpdfs.132581.pdf.task_490_6_6,limestone formation,Wenlock|433.40000|427.40000,f
580736,overlappingpdfs.132009.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132009.pdf.task_398_28_28,TIME_DOC_overlappingpdfs.132009.pdf.task_398_27_27,limestone formation,Wenlock|433.40000|427.40000,f
618378,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_5916_8_9,TIME_DOC_overlappingpdfs.138624.pdf.task_5916_20_20,onondaga limestone formation,Emsian|407.60000|393.30000,f
598571,overlappingpdfs.138613.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138613.pdf.task_7227_101_101,TIME_DOC_overlappingpdfs.138613.pdf.task_7227_58_58,codo formation,Cenomanian|100.50000|93.90000,f
582797,overlappingpdfs.138449.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138449.pdf.task_3724_18_18,TIME_DOC_overlappingpdfs.138449.pdf.task_3724_9_9,morrison formation,Maestrichtian|72.10000|66.00000,f
580979,overlappingpdfs.132009.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132009.pdf.task_419_2_2,TIME_DOC_overlappingpdfs.132009.pdf.task_419_11_11,limestone formation,Elton|422.90000|421.30000,f
618156,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_5219_9_9,TIME_DOC_overlappingpdfs.138624.pdf.task_5219_42_42,limestone formation,Eifelian|393.30000|387.70000,f
585521,overlappingpdfs.132196.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132196.pdf.task_75_49_50,TIME_DOC_overlappingpdfs.132196.pdf.task_75_19_19,la colonia formation,Miocene|23.03000|5.33300,f
580634,overlappingpdfs.132009.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132009.pdf.task_429_17_17,TIME_DOC_overlappingpdfs.132009.pdf.task_429_16_16,limestone formation,Wenlock|433.40000|427.40000,f
586582,overlappingpdfs.132678.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132678.pdf.task_349_28_28,TIME_DOC_overlappingpdfs.132678.pdf.task_349_4_5,cuche formation,Late Devonian|385.3000|359.2000,f
613696,overlappingpdfs.135874.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135874.pdf.task_443_5_5,TIME_DOC_overlappingpdfs.135874.pdf.task_443_8_9,bromide formation,Middle Ordovician|471.8000|460.9000,f
580221,overlappingpdfs.132009.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132009.pdf.task_171_5_5,TIME_DOC_overlappingpdfs.132009.pdf.task_171_40_40,limestone formation,Wenlock|433.40000|427.40000,f
614249,overlappingpdfs.132581.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132581.pdf.task_674_11_11,TIME_DOC_overlappingpdfs.132581.pdf.task_674_14_14,limestone formation,Homerian|430.50000|427.40000,f
613641,overlappingpdfs.132581.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132581.pdf.task_85_16_16,TIME_DOC_overlappingpdfs.132581.pdf.task_85_15_15,limestone formation,Wenlock|433.40000|427.40000,f
613541,overlappingpdfs.132581.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132581.pdf.task_703_11_12,TIME_DOC_overlappingpdfs.132581.pdf.task_703_10_10,limestone formation,Wenlock|433.40000|427.40000,f
581464,overlappingpdfs.130266.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130266.pdf.task_8_15_16,TIME_DOC_overlappingpdfs.130266.pdf.task_8_26_26,vaca muerta formation,Valanginian|139.80000|132.90000,f
594464,overlappingpdfs.131694.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131694.pdf.task_101_6_6,TIME_DOC_overlappingpdfs.131694.pdf.task_101_1_2,rochester shale,Late Silurian|422.9000|416.0000,f
618041,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_4492_9_9,TIME_DOC_overlappingpdfs.138624.pdf.task_4492_34_34,limestone formation,Eifelian|393.30000|387.70000,f
601674,overlappingpdfs.135832.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135832.pdf.task_487_17_17,TIME_DOC_overlappingpdfs.135832.pdf.task_487_2_2,telkwa formation,Triassic|252.17000|201.30000,f
612319,overlappingpdfs.136931.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136931.pdf.task_47_19_19,TIME_DOC_overlappingpdfs.136931.pdf.task_47_18_18,limestone formation,Wenlock|433.40000|427.40000,f
612697,overlappingpdfs.136931.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136931.pdf.task_61_65_65,TIME_DOC_overlappingpdfs.136931.pdf.task_61_7_7,limestone formation,Tickwood|425.40000|422.90000,f
609061,overlappingpdfs.132096.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132096.pdf.task_229_57_57,TIME_DOC_overlappingpdfs.132096.pdf.task_229_45_45,limestone formation,Amb|272.50000|265.00000,f
615372,overlappingpdfs.135630.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135630.pdf.task_219_25_25,TIME_DOC_overlappingpdfs.135630.pdf.task_219_1_1,limestone formation,Hogklint|428.20000|426.20000,f
