id,docid,type,eid1,eid2,entity1,entity2,is_correct
380463,overlappingpdfs.138745.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138745.pdf.task_4958_7_7,TAXON_DOC_overlappingpdfs.138745.pdf.task_4958_12_12,tupaia,scandentia,t
554969,overlappingpdfs.133414.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133414.pdf.task_659_15_15,TAXON_DOC_overlappingpdfs.133414.pdf.task_659_13_13,palaeontinidae,homoptera,t
436693,overlappingpdfs.138678.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138678.pdf.task_361_10_10,TAXON_DOC_overlappingpdfs.138678.pdf.task_361_0_0,osmiini,megachilidae,t
511645,overlappingpdfs.138313.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138313.pdf.task_3178_13_14,TAXON_DOC_overlappingpdfs.138313.pdf.task_3178_0_0,orthis excavata,strophalosia,t
549816,overlappingpdfs.132315.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132315.pdf.task_720_6_6,TAXON_DOC_overlappingpdfs.132315.pdf.task_720_4_4,oviraptorosauria,theropoda,t
360005,overlappingpdfs.136623.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.136623.pdf.task_246_18_18,TAXON_DOC_overlappingpdfs.136623.pdf.task_246_5_5,astralites,pseudophoridae,t
566198,overlappingpdfs.137150.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.137150.pdf.task_598_0_1,TAXON_DOC_overlappingpdfs.137150.pdf.task_598_7_7,didelphis vulpecula,trichosurus,t
432858,overlappingpdfs.1336.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1336.pdf.task_704_10_10,TAXON_DOC_overlappingpdfs.1336.pdf.task_704_17_17,neohelos,zygomaturinae,t
524762,overlappingpdfs.132381.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132381.pdf.task_653_7_7,TAXON_DOC_overlappingpdfs.132381.pdf.task_653_30_30,ranorthis,ranorthidae,t
528312,overlappingpdfs.132309.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132309.pdf.task_24_20_20,TAXON_DOC_overlappingpdfs.132309.pdf.task_24_8_8,sulidae,pelecaniformes,t
485473,overlappingpdfs.138519.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138519.pdf.task_154_72_72,TAXON_DOC_overlappingpdfs.138519.pdf.task_154_17_17,cervidae,artiodactyla,t
404048,overlappingpdfs.132242.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132242.pdf.task_922_5_5,TAXON_DOC_overlappingpdfs.132242.pdf.task_922_3_3,mesosuchia,crocodilia,t
361496,overlappingpdfs.132551.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132551.pdf.task_1514_2_2,TAXON_DOC_overlappingpdfs.132551.pdf.task_1514_1_1,potamosiren,trichechidae,t
380683,overlappingpdfs.133094.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133094.pdf.task_160_13_13,TAXON_DOC_overlappingpdfs.133094.pdf.task_160_5_5,kokenospira,bucaniinae,t
360847,overlappingpdfs.138449.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138449.pdf.task_1461_19_19,TAXON_DOC_overlappingpdfs.138449.pdf.task_1461_38_38,peltosaurus,anguidae,t
555574,overlappingpdfs.132202.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132202.pdf.task_319_8_8,TAXON_DOC_overlappingpdfs.132202.pdf.task_319_6_6,brachycera,diptera,t
373570,overlappingpdfs.132840.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132840.pdf.task_880_6_6,TAXON_DOC_overlappingpdfs.132840.pdf.task_880_1_1,goniophorina,modiolopsidae,t
477500,overlappingpdfs.132230.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132230.pdf.task_553_12_12,TAXON_DOC_overlappingpdfs.132230.pdf.task_553_10_10,mesoraphidiidae,raphidioptera,t
410646,overlappingpdfs.135881.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.135881.pdf.task_229_31_31,TAXON_DOC_overlappingpdfs.135881.pdf.task_229_29_29,dasyatis,dasyatidae,t
509749,overlappingpdfs.135738.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.135738.pdf.task_316_23_23,TAXON_DOC_overlappingpdfs.135738.pdf.task_316_21_21,crinoidea,echinodermata,t
562625,overlappingpdfs.13.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.13.pdf.task_608_10_10,TAXON_DOC_overlappingpdfs.13.pdf.task_608_8_8,ornithischia,reptilia,t
545331,overlappingpdfs.132873.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132873.pdf.task_557_3_3,TAXON_DOC_overlappingpdfs.132873.pdf.task_557_1_1,cycadales,cycadopsida,t
530317,overlappingpdfs.133110.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133110.pdf.task_16_11_11,TAXON_DOC_overlappingpdfs.133110.pdf.task_16_6_6,palaeomacromiidae,anisoptera,t
394371,overlappingpdfs.132919.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132919.pdf.task_94_17_18,TAXON_DOC_overlappingpdfs.132919.pdf.task_94_9_9,tichvinskia majmesculae,kapes,t
550207,overlappingpdfs.1329.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1329.pdf.task_388_15_15,TAXON_DOC_overlappingpdfs.1329.pdf.task_388_11_11,xiphiidae,perciformes,t
547771,overlappingpdfs.135630.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.135630.pdf.task_69_14_14,TAXON_DOC_overlappingpdfs.135630.pdf.task_69_27_27,corallinaceae,corallinales,t
517124,overlappingpdfs.132112.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132112.pdf.task_14_26_26,TAXON_DOC_overlappingpdfs.132112.pdf.task_14_22_22,balaenidae,balaenoidea,t
374378,overlappingpdfs.130370.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.130370.pdf.task_207_28_28,TAXON_DOC_overlappingpdfs.130370.pdf.task_207_8_8,araxoceratidae,otocerataceae,t
348276,overlappingpdfs.138578.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138578.pdf.task_29_137_137,TAXON_DOC_overlappingpdfs.138578.pdf.task_29_48_48,gosseletia,pterioida,t
416127,overlappingpdfs.132761.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132761.pdf.task_736_2_2,TAXON_DOC_overlappingpdfs.132761.pdf.task_736_4_4,trigonotreta,spiriferida,t
393698,overlappingpdfs.138671.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138671.pdf.task_3697_8_8,TAXON_DOC_overlappingpdfs.138671.pdf.task_3697_6_6,augochlorini,halictidae,t
531983,overlappingpdfs.132581.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132581.pdf.task_318_29_29,TAXON_DOC_overlappingpdfs.132581.pdf.task_318_43_43,lepidactis,lepidactinidae,t
420713,overlappingpdfs.138434.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138434.pdf.task_1642_11_12,TAXON_DOC_overlappingpdfs.138434.pdf.task_1642_0_0,cyrtolites mitella,cyrtonella,t
542221,overlappingpdfs.132304.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132304.pdf.task_33_7_7,TAXON_DOC_overlappingpdfs.132304.pdf.task_33_16_16,heterostominae,xylophagidae,t
413923,overlappingpdfs.132242.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132242.pdf.task_386_2_3,TAXON_DOC_overlappingpdfs.132242.pdf.task_386_12_12,congosaurus bequaerti,dyrosaurus,t
350702,overlappingpdfs.138365.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138365.pdf.task_1259_7_7,TAXON_DOC_overlappingpdfs.138365.pdf.task_1259_1_1,ekgmowechashala,omomyidae,t
511555,overlappingpdfs.132742.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132742.pdf.task_679_6_6,TAXON_DOC_overlappingpdfs.132742.pdf.task_679_4_4,balaenotus,balaena,t
547222,overlappingpdfs.1353.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1353.pdf.task_48_41_41,TAXON_DOC_overlappingpdfs.1353.pdf.task_48_24_24,bretesuchus,sebecidae,t
395244,overlappingpdfs.132520.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132520.pdf.task_4_11_11,TAXON_DOC_overlappingpdfs.132520.pdf.task_4_9_9,sternorrhyncha,hemiptera,t
424117,overlappingpdfs.137776.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.137776.pdf.task_11_6_6,TAXON_DOC_overlappingpdfs.137776.pdf.task_11_20_20,struthiomimus,ornithomimidae,t
490019,overlappingpdfs.132808.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132808.pdf.task_611_0_0,TAXON_DOC_overlappingpdfs.132808.pdf.task_611_11_11,eryma,erymidae,t
420425,overlappingpdfs.130724.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.130724.pdf.task_385_6_6,TAXON_DOC_overlappingpdfs.130724.pdf.task_385_17_17,aspidaster,stauranderasteridae,t
563326,overlappingpdfs.132705.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132705.pdf.task_30_32_32,TAXON_DOC_overlappingpdfs.132705.pdf.task_30_34_34,bittacidae,mecoptera,t
432843,overlappingpdfs.132236.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132236.pdf.task_639_5_5,TAXON_DOC_overlappingpdfs.132236.pdf.task_639_3_3,buprestidae,coleoptera,t
491139,overlappingpdfs.138459.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138459.pdf.task_453_31_31,TAXON_DOC_overlappingpdfs.138459.pdf.task_453_19_19,heterotermes,rhinotermitidae,t
351652,overlappingpdfs.132385.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132385.pdf.task_385_15_15,TAXON_DOC_overlappingpdfs.132385.pdf.task_385_13_13,pegophysema,anodontia,t
512399,overlappingpdfs.1372.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1372.pdf.task_2_9_9,TAXON_DOC_overlappingpdfs.1372.pdf.task_2_7_7,sauropterygia,reptilia,t
364365,overlappingpdfs.132662.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132662.pdf.task_82_3_3,TAXON_DOC_overlappingpdfs.132662.pdf.task_82_32_32,toernquistia,toernquistiidae,t
494722,overlappingpdfs.132961.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132961.pdf.task_20_6_6,TAXON_DOC_overlappingpdfs.132961.pdf.task_20_1_1,campterophlebiidae,isophlebioidea,t
542871,overlappingpdfs.132447.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132447.pdf.task_299_17_17,TAXON_DOC_overlappingpdfs.132447.pdf.task_299_13_13,argyrotheca,megathyrididae,t
483608,overlappingpdfs.1397.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1397.pdf.task_294_9_9,TAXON_DOC_overlappingpdfs.1397.pdf.task_294_12_12,genyodectes,dinodontidae,t
389796,overlappingpdfs.132939.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132939.pdf.task_282_4_4,TAXON_DOC_overlappingpdfs.132939.pdf.task_282_7_7,coletta,procolophonoidea,t
390003,overlappingpdfs.1303.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1303.pdf.task_98_44_44,TAXON_DOC_overlappingpdfs.1303.pdf.task_98_38_38,pichipilus,pichipilidae,t
414298,overlappingpdfs.1333.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1333.pdf.task_1130_33_33,TAXON_DOC_overlappingpdfs.1333.pdf.task_1130_6_6,mosasaurus,mosasaurinae,t
362975,overlappingpdfs.139271.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.139271.pdf.task_384_42_42,TAXON_DOC_overlappingpdfs.139271.pdf.task_384_2_2,embolotherium,embolotheriinae,t
496591,overlappingpdfs.132301.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132301.pdf.task_768_17_17,TAXON_DOC_overlappingpdfs.132301.pdf.task_768_11_11,semionotus,semionotiformes,t
418719,overlappingpdfs.132120.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132120.pdf.task_26_49_49,TAXON_DOC_overlappingpdfs.132120.pdf.task_26_35_35,macroplata,rhomaleosauridae,t
510269,overlappingpdfs.132709.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132709.pdf.task_290_40_40,TAXON_DOC_overlappingpdfs.132709.pdf.task_290_44_44,chenanisuchus,dyrosauridae,t
520025,overlappingpdfs.132317.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132317.pdf.task_959_5_5,TAXON_DOC_overlappingpdfs.132317.pdf.task_959_3_3,thecodontia,reptilia,t
544951,overlappingpdfs.133122.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133122.pdf.task_816_5_5,TAXON_DOC_overlappingpdfs.133122.pdf.task_816_10_10,nothosaurus,nothosauridae,t
389689,overlappingpdfs.132382.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132382.pdf.task_770_11_11,TAXON_DOC_overlappingpdfs.132382.pdf.task_770_13_13,palaeontinidae,homoptera,t
537754,overlappingpdfs.132524.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132524.pdf.task_585_12_12,TAXON_DOC_overlappingpdfs.132524.pdf.task_585_14_14,eretmosaurus,plesiosauridae,t
529518,overlappingpdfs.136931.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.136931.pdf.task_581_84_85,TAXON_DOC_overlappingpdfs.136931.pdf.task_581_64_64,ecculiomphalus,gastropoda,t
492712,overlappingpdfs.138099.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138099.pdf.task_708_6_6,TAXON_DOC_overlappingpdfs.138099.pdf.task_708_39_39,caenopithecus,adapidae,t
482255,overlappingpdfs.132716.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132716.pdf.task_109_10_10,TAXON_DOC_overlappingpdfs.132716.pdf.task_109_29_29,sinbadiella,lucinidae,t
544058,overlappingpdfs.132855.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132855.pdf.task_167_35_35,TAXON_DOC_overlappingpdfs.132855.pdf.task_167_4_4,dysagrion,thaumatoneurinae,t
476603,overlappingpdfs.137545.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.137545.pdf.task_1691_15_16,TAXON_DOC_overlappingpdfs.137545.pdf.task_1691_31_31,didelphis orientalis,phalanger,t
364485,overlappingpdfs.132846.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132846.pdf.task_625_8_8,TAXON_DOC_overlappingpdfs.132846.pdf.task_625_10_10,ophiuroidea,echinodermata,t
516162,overlappingpdfs.132112.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132112.pdf.task_1007_50_50,TAXON_DOC_overlappingpdfs.132112.pdf.task_1007_38_38,eschrichtius,balaenopteridae,t
356747,overlappingpdfs.132931.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132931.pdf.task_371_21_21,TAXON_DOC_overlappingpdfs.132931.pdf.task_371_2_2,herrerasauridae,dinosauria,t
434466,overlappingpdfs.133099.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133099.pdf.task_174_2_2,TAXON_DOC_overlappingpdfs.133099.pdf.task_174_0_0,nileidae,asaphida,t
516132,overlappingpdfs.1391.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1391.pdf.task_68_8_8,TAXON_DOC_overlappingpdfs.1391.pdf.task_68_4_4,procolophonoidea,procolophonia,t
491679,overlappingpdfs.131917.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.131917.pdf.task_581_25_25,TAXON_DOC_overlappingpdfs.131917.pdf.task_581_10_10,walcottoceras,ellesmeroceratidae,t
391112,overlappingpdfs.132180.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132180.pdf.task_420_10_10,TAXON_DOC_overlappingpdfs.132180.pdf.task_420_14_14,cryptoclididae,plesiosauroidea,t
500106,overlappingpdfs.132935.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132935.pdf.task_554_6_6,TAXON_DOC_overlappingpdfs.132935.pdf.task_554_18_18,nothomacromia,aeschnidiidae,t
561574,overlappingpdfs.137597.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.137597.pdf.task_228_8_8,TAXON_DOC_overlappingpdfs.137597.pdf.task_228_16_16,brachyostracon,sclerocalyptidae,t
451936,overlappingpdfs.133007.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133007.pdf.task_427_78_78,TAXON_DOC_overlappingpdfs.133007.pdf.task_427_64_64,lophiobunodon,haplobunodontidae,t
507946,overlappingpdfs.132634.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132634.pdf.task_1579_1_1,TAXON_DOC_overlappingpdfs.132634.pdf.task_1579_0_0,tachyglossidae,monotremata,t
346452,overlappingpdfs.132532.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132532.pdf.task_1156_55_55,TAXON_DOC_overlappingpdfs.132532.pdf.task_1156_23_23,toxochelys,cheloniidae,t
573229,overlappingpdfs.132928.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132928.pdf.task_250_2_2,TAXON_DOC_overlappingpdfs.132928.pdf.task_250_24_24,erymidae,decapoda,t
467527,overlappingpdfs.132362.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132362.pdf.task_4_0_0,TAXON_DOC_overlappingpdfs.132362.pdf.task_4_8_8,debrunia,monopleuridae,t
507908,overlappingpdfs.130492.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.130492.pdf.task_1_3_3,TAXON_DOC_overlappingpdfs.130492.pdf.task_1_7_7,champsosaurus,choristodera,t
569646,overlappingpdfs.132985.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132985.pdf.task_1090_6_6,TAXON_DOC_overlappingpdfs.132985.pdf.task_1090_0_0,chelicerata,arthropoda,t
371731,overlappingpdfs.138384.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138384.pdf.task_3706_16_16,TAXON_DOC_overlappingpdfs.138384.pdf.task_3706_4_4,hyaenodontidae,creodonta,t
370310,overlappingpdfs.132917.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132917.pdf.task_351_11_11,TAXON_DOC_overlappingpdfs.132917.pdf.task_351_9_9,dicynodontia,therapsida,t
409219,overlappingpdfs.132444.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132444.pdf.task_633_0_0,TAXON_DOC_overlappingpdfs.132444.pdf.task_633_13_13,hippopus,tridacnidae,t
467243,overlappingpdfs.130643.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.130643.pdf.task_179_1_1,TAXON_DOC_overlappingpdfs.130643.pdf.task_179_3_3,cyonasua,procyonidae,t
452240,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7264_56_56,TAXON_DOC_overlappingpdfs.138613.pdf.task_7264_68_68,ephemera,ephemeridae,t
560382,overlappingpdfs.132829.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132829.pdf.task_87_40_40,TAXON_DOC_overlappingpdfs.132829.pdf.task_87_19_19,mecaster,hemiaster,t
411711,overlappingpdfs.131694.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.131694.pdf.task_808_12_12,TAXON_DOC_overlappingpdfs.131694.pdf.task_808_11_11,camerata,crinoidea,t
396099,overlappingpdfs.136450.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.136450.pdf.task_708_12_12,TAXON_DOC_overlappingpdfs.136450.pdf.task_708_11_11,dendrocrinus,dendrocrinidae,t
367317,overlappingpdfs.132976.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132976.pdf.task_636_4_4,TAXON_DOC_overlappingpdfs.132976.pdf.task_636_7_7,monachini,monachinae,t
565049,overlappingpdfs.133005.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133005.pdf.task_2000_16_16,TAXON_DOC_overlappingpdfs.133005.pdf.task_2000_27_27,alokistocare,ptychopariida,t
573654,overlappingpdfs.138665.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138665.pdf.task_295_25_25,TAXON_DOC_overlappingpdfs.138665.pdf.task_295_1_1,arretosauridae,iguania,t
360974,overlappingpdfs.132191.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132191.pdf.task_38_18_18,TAXON_DOC_overlappingpdfs.132191.pdf.task_38_2_2,tommotiidae,tommotiida,t
548867,overlappingpdfs.133122.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133122.pdf.task_718_4_4,TAXON_DOC_overlappingpdfs.133122.pdf.task_718_6_6,batrachia,reptilia,t
399135,overlappingpdfs.132486.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132486.pdf.task_345_6_6,TAXON_DOC_overlappingpdfs.132486.pdf.task_345_10_10,pelagornithidae,pelecaniformes,t
467112,overlappingpdfs.138531.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138531.pdf.task_171_21_21,TAXON_DOC_overlappingpdfs.138531.pdf.task_171_5_5,opisthias,rhynchocephalia,t
437318,overlappingpdfs.138678.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138678.pdf.task_2746_2_2,TAXON_DOC_overlappingpdfs.138678.pdf.task_2746_54_54,ceratinini,xylocopinae,t
362608,overlappingpdfs.132551.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132551.pdf.task_504_2_2,TAXON_DOC_overlappingpdfs.132551.pdf.task_504_0_0,paratrigodon,toxodontidae,t
501502,overlappingpdfs.132812.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132812.pdf.task_2315_5_5,TAXON_DOC_overlappingpdfs.132812.pdf.task_2315_2_2,squatinidae,squatiniformes,t
476974,overlappingpdfs.132241.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132241.pdf.task_902_21_21,TAXON_DOC_overlappingpdfs.132241.pdf.task_902_15_15,eurhinosaurus,leptonectidae,t
363899,overlappingpdfs.138593.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138593.pdf.task_51_20_20,TAXON_DOC_overlappingpdfs.138593.pdf.task_51_4_4,carettochelyidae,trionychoidea,t
533659,overlappingpdfs.135478.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.135478.pdf.task_426_13_13,TAXON_DOC_overlappingpdfs.135478.pdf.task_426_11_11,squamata,reptilia,t
427515,overlappingpdfs.133100.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133100.pdf.task_193_79_79,TAXON_DOC_overlappingpdfs.133100.pdf.task_193_38_38,malletiidae,nuculanoidea,t
361919,overlappingpdfs.132551.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132551.pdf.task_1360_3_3,TAXON_DOC_overlappingpdfs.132551.pdf.task_1360_1_1,neoreomys,dasyproctidae,t
505142,overlappingpdfs.132527.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132527.pdf.task_32_35_35,TAXON_DOC_overlappingpdfs.132527.pdf.task_32_16_16,thrinaxodon,galesauridae,t
389623,overlappingpdfs.132535.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132535.pdf.task_918_8_8,TAXON_DOC_overlappingpdfs.132535.pdf.task_918_11_11,ignacius,paromomyidae,t
492950,overlappingpdfs.132955.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132955.pdf.task_980_46_46,TAXON_DOC_overlappingpdfs.132955.pdf.task_980_35_35,mystriosuchus,mystriosuchinae,t
561081,overlappingpdfs.132300.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132300.pdf.task_86_35_35,TAXON_DOC_overlappingpdfs.132300.pdf.task_86_37_37,trionychidae,cryptodira,t
370045,overlappingpdfs.138384.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138384.pdf.task_5285_4_4,TAXON_DOC_overlappingpdfs.138384.pdf.task_5285_6_6,hyaenodontidae,creodonta,t
371286,overlappingpdfs.138384.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138384.pdf.task_2698_10_10,TAXON_DOC_overlappingpdfs.138384.pdf.task_2698_27_27,ardynictis,didymoconidae,t
512738,overlappingpdfs.132096.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132096.pdf.task_1710_67_67,TAXON_DOC_overlappingpdfs.132096.pdf.task_1710_64_64,hybodontoidea,hybodontiformes,t
401615,overlappingpdfs.132805.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132805.pdf.task_77_12_12,TAXON_DOC_overlappingpdfs.132805.pdf.task_77_24_24,albuneidae,anomura,t
397292,overlappingpdfs.132697.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132697.pdf.task_22_9_9,TAXON_DOC_overlappingpdfs.132697.pdf.task_22_6_6,streblitinae,oppeliidae,t
